bird_id,species_name,image_path,source_url,source_title,width,height,file_size_mb,source,license,image_number,quality_score
47,European Green Woodpecker,bird_images_wikimedia\bird_47_2_European_Green_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/20150419_007_Kessel_Weerdbeemden_Groenespecht%2C_European_Green_Woodpecker%2C_Gr%C3%BCnspecht%2C_Picus_viridis_%2817201110081%29.jpg,"File:20150419 007 Kessel Weerdbeemden Groenespecht, European Green Woodpecker, Grünspecht, Picus viridis (17201110081).jpg",2562,1908,4.19296932220459,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
47,European Green Woodpecker,bird_images_wikimedia\bird_47_3_European_Green_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/European_green_woodpecker%2C_Picus_viridis%2C_Gr%C3%B6ng%C3%B6ling_%2849784310342%29.jpg,"File:European green woodpecker, Picus viridis, Gröngöling (49784310342).jpg",1906,1790,4.125794410705566,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
47,European Green Woodpecker,bird_images_wikimedia\bird_47_4_European_Green_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/European_Green_Woodpecker.jpg,File:European Green Woodpecker.jpg,3563,2375,1.9926910400390625,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
47,European Green Woodpecker,bird_images_wikimedia\bird_47_5_European_Green_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/European_green_woodpecker_eating.jpg,File:European green woodpecker eating.jpg,2967,2966,1.4765138626098633,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
48,European Greenfinch,bird_images_wikimedia\bird_48_1_European_Greenfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d8/European_greenfinch_%28Chloris_chloris_voousi%29_male.jpg,File:European greenfinch (Chloris chloris voousi) male.jpg,2081,2081,2.798201560974121,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
48,European Greenfinch,bird_images_wikimedia\bird_48_2_European_Greenfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/European_Greenfinch_on_branch.jpg,File:European Greenfinch on branch.jpg,1600,1024,1.2916412353515625,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
48,European Greenfinch,bird_images_wikimedia\bird_48_3_European_Greenfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a7/European_greenfinch_male.jpg,File:European greenfinch male.jpg,1418,947,0.19640159606933594,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
48,European Greenfinch,bird_images_wikimedia\bird_48_4_European_Greenfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Carduelis_chloris_-_European_greenfinch_%28male%29%2C_Adana_2016-12-24_01-1.jpg,"File:Carduelis chloris - European greenfinch (male), Adana 2016-12-24 01-1.jpg",1024,658,0.7057218551635742,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
48,European Greenfinch,bird_images_wikimedia\bird_48_5_European_Greenfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Verdilh%C3%A3o%2C_macho%2C_em_pausa%2C_antes_do_voo_para_alimentar_a_familia%21_European_Greenfinch%2C_male%2C_on_pause%2C_before_the_flight_to_feed_the_family%21_%2854160929716%29.jpg,"File:Verdilhão, macho, em pausa, antes do voo para alimentar a familia! European Greenfinch, male, on pause, before the flight to feed the family! (54160929716).jpg",6577,3906,4.075386047363281,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
49,European Herring Gull,bird_images_wikimedia\bird_49_1_European_Herring_Gull.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Head_of_European_herring_gull_%28Larus_argentatus%29._Saint-Malo%2C_France.jpg,"File:Head of European herring gull (Larus argentatus). Saint-Malo, France.jpg",3343,2537,5.727289199829102,Wikimedia Commons,Free Use (Wikimedia Commons),1,5
49,European Herring Gull,bird_images_wikimedia\bird_49_2_European_Herring_Gull.jpg,https://upload.wikimedia.org/wikipedia/commons/1/13/Head_of_European_herring_gull_%28Larus_argentatus%29%2C_Dorset%2C_England.jpg,"File:Head of European herring gull (Larus argentatus), Dorset, England.jpg",4608,3456,7.233299255371094,Wikimedia Commons,Free Use (Wikimedia Commons),2,5
49,European Herring Gull,bird_images_wikimedia\bird_49_3_European_Herring_Gull.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/European_herring_gull_%28Larus_argentatus%29._Saint-Malo%2C_France.jpg,"File:European herring gull (Larus argentatus). Saint-Malo, France.jpg",3943,2667,6.827415466308594,Wikimedia Commons,Free Use (Wikimedia Commons),3,5
49,European Herring Gull,bird_images_wikimedia\bird_49_4_European_Herring_Gull.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/European_herring_gull_%28Larus_argentatus%29_adult_non-breeding_plumage.jpg,File:European herring gull (Larus argentatus) adult non-breeding plumage.jpg,5472,3648,5.587577819824219,Wikimedia Commons,Free Use (Wikimedia Commons),4,5
49,European Herring Gull,bird_images_wikimedia\bird_49_5_European_Herring_Gull.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/European_herring_gull_%28Larus_argentatus%29_juvenile.jpg,File:European herring gull (Larus argentatus) juvenile.jpg,5212,3474,4.883835792541504,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
50,European Honey Buzzard,bird_images_wikimedia\bird_50_1_European_Honey_Buzzard.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Wespenbussard_European_honey_buzzard_Pernis_apivorus%2C_crop.jpg,"File:Wespenbussard European honey buzzard Pernis apivorus, crop.jpg",2000,1976,3.6197776794433594,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
50,European Honey Buzzard,bird_images_wikimedia\bird_50_2_European_Honey_Buzzard.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/European_honey_buzzard%2C_Pernis_apivorus%2C_Bivr%C3%A5k.jpg,"File:European honey buzzard, Pernis apivorus, Bivråk.jpg",1287,1287,2.1204710006713867,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
50,European Honey Buzzard,bird_images_wikimedia\bird_50_3_European_Honey_Buzzard.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/European_honey_buzzard%2C_Pernis_apivorus%2C_Bivr%C3%A5k_%2850232935892%29.jpg,"File:European honey buzzard, Pernis apivorus, Bivråk (50232935892).jpg",1235,1235,2.253633499145508,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
50,European Honey Buzzard,bird_images_wikimedia\bird_50_4_European_Honey_Buzzard.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/European_honey_buzzard_%28Pernis_apivorus%29.jpg,File:European honey buzzard (Pernis apivorus).jpg,1265,841,0.6213512420654297,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
50,European Honey Buzzard,bird_images_wikimedia\bird_50_5_European_Honey_Buzzard.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/European_honey_buzzard_-_Pernis_apivorus.jpg,File:European honey buzzard - Pernis apivorus.jpg,3143,1975,4.299242973327637,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
51,European Nightjar,bird_images_wikimedia\bird_51_1_European_Nightjar.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Nachtzwaluw_-_European_nightjar_-_Caprimulgus_europaeus.jpg,File:Nachtzwaluw - European nightjar - Caprimulgus europaeus.jpg,2421,1803,2.8572254180908203,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
51,European Nightjar,bird_images_wikimedia\bird_51_2_European_Nightjar.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Nachtzwaluw_-_European_nightjar_-_Caprimulgus_europaeus_2.jpg,File:Nachtzwaluw - European nightjar - Caprimulgus europaeus 2.jpg,1305,1969,1.5723485946655273,Wikimedia Commons,Free Use (Wikimedia Commons),2,4
51,European Nightjar,bird_images_wikimedia\bird_51_3_European_Nightjar.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/A_history_of_British_birds._By_the_Rev._F.O._Morris_%281862%29_%2814564929878%29.jpg,File:A history of British birds. By the Rev. F.O. Morris (1862) (14564929878).jpg,2227,3492,0.8029422760009766,Wikimedia Commons,Free Use (Wikimedia Commons),3,4
52,European Robin,bird_images_wikimedia\bird_52_1_European_Robin.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/European_robin_%28Erithacus_rubecula%29_juvenile.jpg,File:European robin (Erithacus rubecula) juvenile.jpg,4950,3299,4.149382591247559,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
52,European Robin,bird_images_wikimedia\bird_52_2_European_Robin.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/European_robin_Cr%C3%A9teil_2.jpg,File:European robin Créteil 2.jpg,4654,3103,2.6852779388427734,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
52,European Robin,bird_images_wikimedia\bird_52_3_European_Robin.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/European_robin_Cr%C3%A9teil_1.jpg,File:European robin Créteil 1.jpg,5376,3584,3.529974937438965,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
52,European Robin,bird_images_wikimedia\bird_52_4_European_Robin.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/European_robin_%28Erithacus_rubecula%29_singing_3.jpg,File:European robin (Erithacus rubecula) singing 3.jpg,2341,1560,0.5552549362182617,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
52,European Robin,bird_images_wikimedia\bird_52_5_European_Robin.jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/European_robin_%28Erithacus_rubecula%29%2C_Bristol%2C_UK.jpg,"File:European robin (Erithacus rubecula), Bristol, UK.jpg",4288,2848,1.617295265197754,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
53,European Turtle Dove,bird_images_wikimedia\bird_53_1_European_Turtle_Dove.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/European_turtle_dove_%28Streptopelia_turtur%29_2016_2.jpg,File:European turtle dove (Streptopelia turtur) 2016 2.jpg,1585,1806,0.5390529632568359,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
53,European Turtle Dove,bird_images_wikimedia\bird_53_2_European_Turtle_Dove.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/European_Turtle_Dove_%28Streptopelia_turtur%29.jpg,File:European Turtle Dove (Streptopelia turtur).jpg,2112,3168,1.7209110260009766,Wikimedia Commons,Free Use (Wikimedia Commons),2,4
53,European Turtle Dove,bird_images_wikimedia\bird_53_3_European_Turtle_Dove.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/European_turtle_dove_%28Streptopelia_turtur%29_2016.jpg,File:European turtle dove (Streptopelia turtur) 2016.jpg,3008,1319,1.886601448059082,Wikimedia Commons,Free Use (Wikimedia Commons),3,4
54,Garden Warbler,bird_images_wikimedia\bird_54_1_Garden_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Garden_Warbler_%28Sylvia_borin%29.jpg,File:Garden Warbler (Sylvia borin).jpg,960,640,0.2442646026611328,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
54,Garden Warbler,bird_images_wikimedia\bird_54_2_Garden_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/Garden_Warbler_%28Sylvia_borin%29_%2831633947647%29.jpg,File:Garden Warbler (Sylvia borin) (31633947647).jpg,2673,1500,1.2075891494750977,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
54,Garden Warbler,bird_images_wikimedia\bird_54_3_Garden_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Naturalis_Biodiversity_Center_-_RMNH.AVES.138174_1_-_Sylvia_borin_borin_%28Boddaert%2C_1783%29_-_Sylviidae_-_bird_skin_specimen.jpeg,"File:Naturalis Biodiversity Center - RMNH.AVES.138174 1 - Sylvia borin borin (Boddaert, 1783) - Sylviidae - bird skin specimen.jpeg",1920,1277,0.27858543395996094,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
54,Garden Warbler,bird_images_wikimedia\bird_54_4_Garden_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Naturalis_Biodiversity_Center_-_RMNH.AVES.138182_2_-_Sylvia_borin_borin_%28Boddaert%2C_1783%29_-_Sylviidae_-_bird_skin_specimen.jpeg,"File:Naturalis Biodiversity Center - RMNH.AVES.138182 2 - Sylvia borin borin (Boddaert, 1783) - Sylviidae - bird skin specimen.jpeg",1920,1277,0.304107666015625,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
54,Garden Warbler,bird_images_wikimedia\bird_54_5_Garden_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Naturalis_Biodiversity_Center_-_RMNH.AVES.138180_2_-_Sylvia_borin_borin_%28Boddaert%2C_1783%29_-_Sylviidae_-_bird_skin_specimen.jpeg,"File:Naturalis Biodiversity Center - RMNH.AVES.138180 2 - Sylvia borin borin (Boddaert, 1783) - Sylviidae - bird skin specimen.jpeg",1920,1277,0.3033304214477539,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
55,Goldcrest,bird_images_wikimedia\bird_55_1_Goldcrest.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Goldcrest_1.jpg,File:Goldcrest 1.jpg,2803,2102,2.3373165130615234,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
55,Goldcrest,bird_images_wikimedia\bird_55_2_Goldcrest.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%BC%D1%83%D1%88%D0%BA%D0%B0_%D0%B6%D0%BE%D0%B2%D1%82%D0%BE%D1%87%D1%83%D0%B1%D0%B0_%28%D0%B0%D0%BD%D0%B3%D0%BB._Goldcrest%3B_%D0%BB%D0%B0%D1%82._Regulus_regulus%29.jpg,File:Золотомушка жовточуба (англ. Goldcrest; лат. Regulus regulus).jpg,3690,2460,2.650907516479492,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
55,Goldcrest,bird_images_wikimedia\bird_55_3_Goldcrest.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Goldcrest_%28Regulus_regulus%29_2015.jpg,File:Goldcrest (Regulus regulus) 2015.jpg,2377,1494,1.8675241470336914,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
55,Goldcrest,bird_images_wikimedia\bird_55_4_Goldcrest.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Goldcrest%2C_male_%28Regulus_regulus%29_%2840080125541%29.jpg,"File:Goldcrest, male (Regulus regulus) (40080125541).jpg",2461,2159,1.5700979232788086,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
55,Goldcrest,bird_images_wikimedia\bird_55_5_Goldcrest.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Goldcrest%2C_male_%28Regulus_regulus%29_%2839181461815%29.jpg,"File:Goldcrest, male (Regulus regulus) (39181461815).jpg",2934,2040,1.8095483779907227,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
56,Great Spotted Woodpecker,bird_images_wikimedia\bird_56_1_Great_Spotted_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Dendrocopos_major_Great_Spotted_Woodpecker_juvenile%2C_in_K%C3%B5rvemaa%2C_Estonia_1.jpg,"File:Dendrocopos major Great Spotted Woodpecker juvenile, in Kõrvemaa, Estonia 1.jpg",5616,3744,4.536881446838379,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
56,Great Spotted Woodpecker,bird_images_wikimedia\bird_56_2_Great_Spotted_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Male_Great_Spotted_Woodpecker_-_geograph.org.uk_-_5999301.jpg,File:Male Great Spotted Woodpecker - geograph.org.uk - 5999301.jpg,1374,1112,0.2339468002319336,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
56,Great Spotted Woodpecker,bird_images_wikimedia\bird_56_3_Great_Spotted_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/A_Male_Great_Spotted_Woodpecker_-_Coed_Hills_-_geograph.org.uk_-_2899692.jpg,File:A Male Great Spotted Woodpecker - Coed Hills - geograph.org.uk - 2899692.jpg,3229,3600,1.347696304321289,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
56,Great Spotted Woodpecker,bird_images_wikimedia\bird_56_4_Great_Spotted_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/A_male_great_spotted_woodpecker_%28Dendrocopus_major%29_-_geograph.org.uk_-_6713984.jpg,File:A male great spotted woodpecker (Dendrocopus major) - geograph.org.uk - 6713984.jpg,1200,1200,0.39865589141845703,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
56,Great Spotted Woodpecker,bird_images_wikimedia\bird_56_5_Great_Spotted_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/Male_Great_Spotted_Woodpecker_on_a_bird_feeder_-_geograph.org.uk_-_6878453.jpg,File:Male Great Spotted Woodpecker on a bird feeder - geograph.org.uk - 6878453.jpg,2224,2216,0.7155923843383789,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
57,Great Tit,bird_images_wikimedia\bird_57_1_Great_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Great_Tit_%28Parus_major%29_1.jpg,File:Great Tit (Parus major) 1.jpg,1280,1054,0.3487234115600586,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
57,Great Tit,bird_images_wikimedia\bird_57_2_Great_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/Great_tit_side-on.jpg,File:Great tit side-on.jpg,2948,2057,2.505352020263672,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
57,Great Tit,bird_images_wikimedia\bird_57_3_Great_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Great_tit_%28Parus_major%29_male.jpg,File:Great tit (Parus major) male.jpg,3282,2188,1.6299505233764648,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
57,Great Tit,bird_images_wikimedia\bird_57_4_Great_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Great_tit_on_Djurgarden_%2852306%29.jpg,File:Great tit on Djurgarden (52306).jpg,2276,1912,3.062854766845703,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
57,Great Tit,bird_images_wikimedia\bird_57_5_Great_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Great_tit_%28Parus_major%29_Hungary.jpg,File:Great tit (Parus major) Hungary.jpg,2928,1952,3.0497398376464844,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
58,Grey Partridge,bird_images_wikimedia\bird_58_1_Grey_Partridge.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Grey_partridge_%28Perdix_perdix%29_2020.jpg,File:Grey partridge (Perdix perdix) 2020.jpg,5568,3712,1.8325796127319336,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
58,Grey Partridge,bird_images_wikimedia\bird_58_2_Grey_Partridge.jpg,https://upload.wikimedia.org/wikipedia/commons/7/77/Grey_partridge-_%28Perdix_perdix%29-_%D0%AF%D1%80%D0%B5%D0%B1%D0%B8%D1%86%D0%B0.jpg,File:Grey partridge- (Perdix perdix)- Яребица.jpg,1709,1162,0.6096048355102539,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
58,Grey Partridge,bird_images_wikimedia\bird_58_3_Grey_Partridge.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Grey_Partridge_Perdix_perdix%2C_Netherlands_1.jpg,"File:Grey Partridge Perdix perdix, Netherlands 1.jpg",3369,2246,7.053911209106445,Wikimedia Commons,Free Use (Wikimedia Commons),3,5
58,Grey Partridge,bird_images_wikimedia\bird_58_4_Grey_Partridge.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Grey_partridge_%28Perdix_perdix%29_2022.jpg,File:Grey partridge (Perdix perdix) 2022.jpg,2926,1951,5.509981155395508,Wikimedia Commons,Free Use (Wikimedia Commons),4,5
58,Grey Partridge,bird_images_wikimedia\bird_58_5_Grey_Partridge.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3d/Grey_Partridge_%28Perdix_perdix%29%2C_Altcar_Moss_-_geograph.org.uk_-_666942.jpg,"File:Grey Partridge (Perdix perdix), Altcar Moss - geograph.org.uk - 666942.jpg",640,471,0.1336374282836914,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
59,Grey Plover,bird_images_wikimedia\bird_59_1_Grey_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Pluvialis_squatarola_-_Grey_plover%2C_Mersin_2016-12-11_01-3.jpg,"File:Pluvialis squatarola - Grey plover, Mersin 2016-12-11 01-3.jpg",2250,1500,1.9359350204467773,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
59,Grey Plover,bird_images_wikimedia\bird_59_2_Grey_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/Pluvialis_squatarola_-_Grey_plover%2C_Mersin_2016-12-11_02-8.jpg,"File:Pluvialis squatarola - Grey plover, Mersin 2016-12-11 02-8.jpg",2050,1367,1.4261960983276367,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
59,Grey Plover,bird_images_wikimedia\bird_59_3_Grey_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/British_birds_with_their_nests_and_eggs_%281896%29_%2814749721832%29.jpg,File:British birds with their nests and eggs (1896) (14749721832).jpg,1960,1388,1.103713035583496,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
59,Grey Plover,bird_images_wikimedia\bird_59_4_Grey_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/A_handbook_of_the_birds_of_Tasmania_and_its_dependencies_%281910%29_%2814726930116%29.jpg,File:A handbook of the birds of Tasmania and its dependencies (1910) (14726930116).jpg,2368,1388,0.6161880493164062,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
59,Grey Plover,bird_images_wikimedia\bird_59_5_Grey_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/British_birds_with_their_nests_and_eggs_%281896%29_%2814563615217%29.jpg,File:British birds with their nests and eggs (1896) (14563615217).jpg,2288,1718,1.0778675079345703,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
60,House Sparrow,bird_images_wikimedia\bird_60_1_House_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/House_sparrow_mother_and_chicks_%2830608%29.jpg,File:House sparrow mother and chicks (30608).jpg,4620,3007,0.5278959274291992,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
60,House Sparrow,bird_images_wikimedia\bird_60_2_House_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/House_sparrow_portrait.jpg,File:House sparrow portrait.jpg,1800,1200,0.9658908843994141,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
60,House Sparrow,bird_images_wikimedia\bird_60_3_House_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/House_Sparrow%2C_England_-_May_09.jpg,"File:House Sparrow, England - May 09.jpg",2285,1921,1.6063652038574219,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
60,House Sparrow,bird_images_wikimedia\bird_60_4_House_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Passer_domesticus_-_House_sparrow_01.jpg,File:Passer domesticus - House sparrow 01.jpg,2250,1601,2.0481977462768555,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
60,House Sparrow,bird_images_wikimedia\bird_60_5_House_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/House_sparrow_%28Passer_domesticus%29_male_2.jpg,File:House sparrow (Passer domesticus) male 2.jpg,2726,1818,1.4002532958984375,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
61,Lesser Whitethroat,bird_images_wikimedia\bird_61_1_Lesser_Whitethroat.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Lesser_Whitethroat_by_Tisha_Mukherjee_01.jpg,File:Lesser Whitethroat by Tisha Mukherjee 01.jpg,2748,1832,3.4523239135742188,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
61,Lesser Whitethroat,bird_images_wikimedia\bird_61_2_Lesser_Whitethroat.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Lesser_Whitethroat_by_Tisha_Mukherjee_04.jpg,File:Lesser Whitethroat by Tisha Mukherjee 04.jpg,3777,2518,4.412019729614258,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
61,Lesser Whitethroat,bird_images_wikimedia\bird_61_3_Lesser_Whitethroat.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/Lesser_Whitethroat_by_Tisha_Mukherjee_05.jpg,File:Lesser Whitethroat by Tisha Mukherjee 05.jpg,3777,2518,4.346264839172363,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
61,Lesser Whitethroat,bird_images_wikimedia\bird_61_4_Lesser_Whitethroat.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/Lesser_Whitethroat_Curruca_curruca_DSCN1888_%2818%29.jpg,File:Lesser Whitethroat Curruca curruca DSCN1888 (18).jpg,2158,1480,1.2373971939086914,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
61,Lesser Whitethroat,bird_images_wikimedia\bird_61_5_Lesser_Whitethroat.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Lesser_Whitethroat_Curruca_curruca_DSCN1888_%2819%29.jpg,File:Lesser Whitethroat Curruca curruca DSCN1888 (19).jpg,1915,1375,0.40525245666503906,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
62,Long-tailed Tit,bird_images_wikimedia\bird_62_1_Long-tailed_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/Long-tailed_tit_Gennevilliers_01.jpg,File:Long-tailed tit Gennevilliers 01.jpg,5238,3492,4.459710121154785,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
62,Long-tailed Tit,bird_images_wikimedia\bird_62_2_Long-tailed_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Long-tailed_tit_Gennevilliers_2022_03_18.jpg,File:Long-tailed tit Gennevilliers 2022 03 18.jpg,4161,2774,2.6481761932373047,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
62,Long-tailed Tit,bird_images_wikimedia\bird_62_3_Long-tailed_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Long-tailed_tit_Gennevilliers_2022_02_25.jpg,File:Long-tailed tit Gennevilliers 2022 02 25.jpg,4931,3287,3.7955713272094727,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
62,Long-tailed Tit,bird_images_wikimedia\bird_62_4_Long-tailed_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Long-tailed_tit_%28Aegithalos_caudatus%29_juvenile_2.jpg,File:Long-tailed tit (Aegithalos caudatus) juvenile 2.jpg,2267,1511,0.8102169036865234,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
62,Long-tailed Tit,bird_images_wikimedia\bird_62_5_Long-tailed_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Long-tailed_tit_Gennevilliers_05.jpg,File:Long-tailed tit Gennevilliers 05.jpg,4250,2833,2.4193296432495117,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
63,Marsh Tit,bird_images_wikimedia\bird_63_1_Marsh_Tit.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Marsh_tit_%28Poecile_palustris%29_2020.jpg,File:Marsh tit (Poecile palustris) 2020.jpg,5568,3712,1.7193269729614258,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
